track_se_1,ele,time,X,Y,Z,M
"3778",656.4000244100,2021/10/07 16:23:21.000,-3.7562668417,40.4315431700,656.4000244100,0.0000000000
"3779",656.4000244100,2021/10/07 16:23:22.000,-3.7561677676,40.4315507130,656.4000244100,0.0000000000
"3780",655.0000000000,2021/10/07 16:23:24.000,-3.7559803482,40.4315706620,655.0000000000,0.0000000000
"3781",655.0000000000,2021/10/07 16:23:29.000,-3.7555366941,40.4315867550,655.0000000000,0.0000000000
"3782",655.0000000000,2021/10/07 16:23:30.000,-3.7554584909,40.4315699920,655.0000000000,0.0000000000
"3783",655.0000000000,2021/10/07 16:23:31.000,-3.7553797010,40.4315466060,655.0000000000,0.0000000000
"3784",655.0000000000,2021/10/07 16:23:32.000,-3.7553072814,40.4315113180,655.0000000000,0.0000000000
"3785",654.7999877900,2021/10/07 16:23:33.000,-3.7552415673,40.4314667270,654.7999877900,0.0000000000
"3786",654.7999877900,2021/10/07 16:23:34.000,-3.7551868334,40.4314114060,654.7999877900,0.0000000000
"3787",654.0000000000,2021/10/07 16:23:35.000,-3.7551447563,40.4313473680,654.0000000000,0.0000000000
"3788",654.0000000000,2021/10/07 16:23:36.000,-3.7551145814,40.4312773790,654.0000000000,0.0000000000
"3789",653.4000244100,2021/10/07 16:23:37.000,-3.7550885137,40.4312042890,653.4000244100,0.0000000000
"3790",652.5999755900,2021/10/07 16:23:38.000,-3.7550619431,40.4311326240,652.5999755900,0.0000000000
"3791",652.0000000000,2021/10/07 16:23:40.000,-3.7550058682,40.4310000220,652.0000000000,0.0000000000
"3792",652.0000000000,2021/10/07 16:23:41.000,-3.7549701612,40.4309391700,652.0000000000,0.0000000000
"3793",652.0000000000,2021/10/07 16:23:42.000,-3.7549351249,40.4308842680,652.0000000000,0.0000000000
"3794",652.0000000000,2021/10/07 16:23:43.000,-3.7548989989,40.4308307080,652.0000000000,0.0000000000
"3795",654.4000244100,2021/10/07 16:23:44.000,-3.7548563350,40.4307830990,654.4000244100,0.0000000000
"3796",654.4000244100,2021/10/07 16:23:45.000,-3.7548101507,40.4307450450,654.4000244100,0.0000000000
"3797",654.4000244100,2021/10/07 16:23:46.000,-3.7547614519,40.4307145350,654.4000244100,0.0000000000
"3798",654.4000244100,2021/10/07 16:23:47.000,-3.7547108252,40.4306880480,654.4000244100,0.0000000000
"3799",654.0000000000,2021/10/07 16:23:48.000,-3.7546542473,40.4306680990,654.0000000000,0.0000000000
"3800",654.0000000000,2021/10/07 16:23:49.000,-3.7545954064,40.4306547720,654.0000000000,0.0000000000
"3801",654.0000000000,2021/10/07 16:23:50.000,-3.7545374036,40.4306411930,654.0000000000,0.0000000000
"3802",654.0000000000,2021/10/07 16:23:52.000,-3.7544225715,40.4306158800,654.0000000000,0.0000000000
"3803",654.0000000000,2021/10/07 16:23:53.000,-3.7543640658,40.4306100120,654.0000000000,0.0000000000
"3804",654.0000000000,2021/10/07 16:23:54.000,-3.7543059792,40.4306067430,654.0000000000,0.0000000000
"3805",654.2000122100,2021/10/07 16:23:55.000,-3.7542454619,40.4306056540,654.2000122100,0.0000000000
"3806",654.5999755900,2021/10/07 16:23:58.000,-3.7540532649,40.4305974390,654.5999755900,0.0000000000
"3807",654.5999755900,2021/10/07 16:24:00.000,-3.7539214175,40.4305866270,654.5999755900,0.0000000000
"3808",654.5999755900,2021/10/07 16:24:01.000,-3.7538555358,40.4305880520,654.5999755900,0.0000000000
"3809",654.2000122100,2021/10/07 16:24:03.000,-3.7537241075,40.4306147060,654.2000122100,0.0000000000
"3810",654.2000122100,2021/10/07 16:24:04.000,-3.7536630873,40.4306401870,654.2000122100,0.0000000000
"3811",654.2000122100,2021/10/07 16:24:05.000,-3.7536003068,40.4306674280,654.2000122100,0.0000000000
"3812",654.4000244100,2021/10/07 16:24:07.000,-3.7534584850,40.4307100920,654.4000244100,0.0000000000
"3813",654.4000244100,2021/10/07 16:24:09.000,-3.7533813715,40.4307255150,654.4000244100,0.0000000000
"3814",654.4000244100,2021/10/07 16:24:10.000,-3.7532201037,40.4307468050,654.4000244100,0.0000000000
"3815",654.0000000000,2021/10/07 16:24:13.000,-3.7529638689,40.4307454640,654.0000000000,0.0000000000
"3816",653.4000244100,2021/10/07 16:24:16.000,-3.7526959833,40.4307501580,653.4000244100,0.0000000000
"3817",652.4000244100,2021/10/07 16:24:19.000,-3.7524240743,40.4307481460,652.4000244100,0.0000000000
"3818",651.5999755900,2021/10/07 16:24:21.000,-3.7522483896,40.4307354890,651.5999755900,0.0000000000
"3819",651.2000122100,2021/10/07 16:24:24.000,-3.7520716991,40.4307290350,651.2000122100,0.0000000000
"3820",650.5999755900,2021/10/07 16:24:26.000,-3.7518049031,40.4307176360,650.5999755900,0.0000000000
"3821",650.2000122100,2021/10/07 16:24:28.000,-3.7516242731,40.4307048950,650.2000122100,0.0000000000
"3822",649.2000122100,2021/10/07 16:24:33.000,-3.7511608377,40.4306957590,649.2000122100,0.0000000000
"3823",649.0000000000,2021/10/07 16:24:34.000,-3.7510661222,40.4306904790,649.0000000000,0.0000000000
"3824",648.0000000000,2021/10/07 16:24:36.000,-3.7509667967,40.4306868740,648.0000000000,0.0000000000
"3825",647.7999877900,2021/10/07 16:24:37.000,-3.7507615238,40.4306702780,647.7999877900,0.0000000000
"3826",645.7999877900,2021/10/07 16:24:39.000,-3.7506592646,40.4306580410,645.7999877900,0.0000000000
"3827",645.2000122100,2021/10/07 16:24:40.000,-3.7504529860,40.4306349900,645.2000122100,0.0000000000
"3828",644.7999877900,2021/10/07 16:24:41.000,-3.7503493018,40.4306237590,644.7999877900,0.0000000000
"3829",643.4000244100,2021/10/07 16:24:44.000,-3.7500390038,40.4305888900,643.4000244100,0.0000000000
"3830",642.5999755900,2021/10/07 16:24:47.000,-3.7497355789,40.4305458070,642.5999755900,0.0000000000
"3831",641.5999755900,2021/10/07 16:24:49.000,-3.7495287973,40.4305205770,641.5999755900,0.0000000000
"3832",640.0000000000,2021/10/07 16:24:54.000,-3.7491050921,40.4304601440,640.0000000000,0.0000000000
"3833",640.0000000000,2021/10/07 16:24:55.000,-3.7488876656,40.4304192400,640.0000000000,0.0000000000
"3834",639.7999877900,2021/10/07 16:24:56.000,-3.7487798743,40.4303969440,639.7999877900,0.0000000000
"3835",639.4000244100,2021/10/07 16:24:57.000,-3.7486752681,40.4303781690,639.4000244100,0.0000000000
"3836",639.0000000000,2021/10/07 16:24:58.000,-3.7485705782,40.4303593930,639.0000000000,0.0000000000
"3837",638.2000122100,2021/10/07 16:24:59.000,-3.7484668940,40.4303395280,638.2000122100,0.0000000000
"3838",638.0000000000,2021/10/07 16:25:00.000,-3.7483687419,40.4303096890,638.0000000000,0.0000000000
"3839",637.7999877900,2021/10/07 16:25:01.000,-3.7482741941,40.4302754070,637.7999877900,0.0000000000
"3840",637.7999877900,2021/10/07 16:25:02.000,-3.7481809035,40.4302423820,637.7999877900,0.0000000000
"3841",636.0000000000,2021/10/07 16:25:03.000,-3.7481809035,40.4302423820,636.0000000000,0.0000000000
"3842",636.0000000000,2021/10/07 16:25:04.000,-3.7479918916,40.4302038250,636.0000000000,0.0000000000
"3843",636.0000000000,2021/10/07 16:25:05.000,-3.7478968408,40.4301904140,636.0000000000,0.0000000000
"3844",636.0000000000,2021/10/07 16:25:06.000,-3.7478073221,40.4301743210,636.0000000000,0.0000000000
"3845",636.0000000000,2021/10/07 16:25:07.000,-3.7477224134,40.4301549590,636.0000000000,0.0000000000
"3846",636.4000244100,2021/10/07 16:25:08.000,-3.7476442941,40.4301346750,636.4000244100,0.0000000000
"3847",636.5999755900,2021/10/07 16:25:09.000,-3.7475692760,40.4301156480,636.5999755900,0.0000000000
"3848",636.7999877900,2021/10/07 16:25:10.000,-3.7474952638,40.4300985490,636.7999877900,0.0000000000
"3849",637.0000000000,2021/10/07 16:25:11.000,-3.7474230118,40.4300830420,637.0000000000,0.0000000000
"3850",637.2000122100,2021/10/07 16:25:12.000,-3.7474230118,40.4300830420,637.2000122100,0.0000000000
"3851",637.5999755900,2021/10/07 16:25:13.000,-3.7472664379,40.4300801080,637.5999755900,0.0000000000
"3852",637.5999755900,2021/10/07 16:25:14.000,-3.7471856363,40.4300842150,637.5999755900,0.0000000000
"3853",637.5999755900,2021/10/07 16:25:15.000,-3.7471064273,40.4300806950,637.5999755900,0.0000000000
"3854",637.2000122100,2021/10/07 16:25:18.000,-3.7469513621,40.4300509390,637.2000122100,0.0000000000
"3855",637.0000000000,2021/10/07 16:25:19.000,-3.7467999011,40.4300216860,637.0000000000,0.0000000000
"3856",637.2000122100,2021/10/07 16:25:22.000,-3.7465691473,40.4300007320,637.2000122100,0.0000000000
"3857",636.7999877900,2021/10/07 16:25:23.000,-3.7464876752,40.4300022400,636.7999877900,0.0000000000
"3858",636.7999877900,2021/10/07 16:25:24.000,-3.7464079633,40.4299947810,636.7999877900,0.0000000000
"3859",637.4000244100,2021/10/07 16:25:26.000,-3.7462669797,40.4299477580,637.4000244100,0.0000000000
"3860",637.4000244100,2021/10/07 16:25:27.000,-3.7462010141,40.4299226960,637.4000244100,0.0000000000
"3861",637.4000244100,2021/10/07 16:25:28.000,-3.7461397424,40.4299026630,637.4000244100,0.0000000000
"3862",637.4000244100,2021/10/07 16:25:29.000,-3.7460780516,40.4298900070,637.4000244100,0.0000000000
"3863",637.4000244100,2021/10/07 16:25:30.000,-3.7460101582,40.4298864860,637.4000244100,0.0000000000
"3864",637.4000244100,2021/10/07 16:25:31.000,-3.7459429353,40.4298824630,637.4000244100,0.0000000000
"3865",637.4000244100,2021/10/07 16:25:33.000,-3.7458286900,40.4298487680,637.4000244100,0.0000000000
"3866",637.4000244100,2021/10/07 16:25:34.000,-3.7457790691,40.4298378710,637.4000244100,0.0000000000
"3867",637.4000244100,2021/10/07 16:25:35.000,-3.7457257602,40.4298416430,637.4000244100,0.0000000000
"3868",637.5999755900,2021/10/07 16:25:37.000,-3.7456087489,40.4298561440,637.5999755900,0.0000000000
"3869",637.5999755900,2021/10/07 16:25:38.000,-3.7455467228,40.4298527910,637.5999755900,0.0000000000
"3870",637.5999755900,2021/10/07 16:25:39.000,-3.7454897258,40.4298462530,637.5999755900,0.0000000000
"3871",637.7999877900,2021/10/07 16:25:40.000,-3.7454338185,40.4298487680,637.7999877900,0.0000000000
"3872",637.5999755900,2021/10/07 16:25:41.000,-3.7453767378,40.4298511150,637.5999755900,0.0000000000
"3873",637.5999755900,2021/10/07 16:25:42.000,-3.7453172263,40.4298413080,637.5999755900,0.0000000000
"3874",637.5999755900,2021/10/07 16:25:43.000,-3.7452598941,40.4298164140,637.5999755900,0.0000000000
"3875",637.5999755900,2021/10/07 16:25:44.000,-3.7452054117,40.4297854840,637.5999755900,0.0000000000
"3876",637.5999755900,2021/10/07 16:25:45.000,-3.7451504264,40.4297507830,637.5999755900,0.0000000000
"3877",637.4000244100,2021/10/07 16:25:46.000,-3.7450964469,40.4297109690,637.4000244100,0.0000000000
"3878",637.2000122100,2021/10/07 16:25:47.000,-3.7450422999,40.4296697300,637.2000122100,0.0000000000
"3879",636.7999877900,2021/10/07 16:25:49.000,-3.7449177448,40.4295909400,636.7999877900,0.0000000000
"3880",636.4000244100,2021/10/07 16:25:51.000,-3.7447966263,40.4295143300,636.4000244100,0.0000000000
"3881",636.4000244100,2021/10/07 16:25:52.000,-3.7447392102,40.4294734260,636.4000244100,0.0000000000
"3882",636.4000244100,2021/10/07 16:25:53.000,-3.7446860690,40.4294365460,636.4000244100,0.0000000000
"3883",638.5999755900,2021/10/07 16:25:54.000,-3.7446397170,40.4294026830,638.5999755900,0.0000000000
"3884",638.5999755900,2021/10/07 16:25:55.000,-3.7446014117,40.4293669760,638.5999755900,0.0000000000
"3885",638.5999755900,2021/10/07 16:25:56.000,-3.7445607595,40.4293365500,638.5999755900,0.0000000000
"3886",638.5999755900,2021/10/07 16:25:57.000,-3.7445118092,40.4293221330,638.5999755900,0.0000000000
"3887",638.5999755900,2021/10/07 16:25:58.000,-3.7444585003,40.4293126610,638.5999755900,0.0000000000
"3888",638.7999877900,2021/10/07 16:25:59.000,-3.7444046047,40.4292967360,638.7999877900,0.0000000000
"3889",639.0000000000,2021/10/07 16:26:02.000,-3.7442642078,40.4292446840,639.0000000000,0.0000000000
"3890",639.0000000000,2021/10/07 16:26:03.000,-3.7442294229,40.4292240650,639.0000000000,0.0000000000
"3891",639.5999755900,2021/10/07 16:26:04.000,-3.7441966496,40.4292046190,639.5999755900,0.0000000000
"3892",640.0000000000,2021/10/07 16:26:05.000,-3.7441966496,40.4292046190,640.0000000000,0.0000000000
"3893",640.2000122100,2021/10/07 16:26:06.000,-3.7441230565,40.4291764550,640.2000122100,0.0000000000
"3894",640.4000244100,2021/10/07 16:26:08.000,-3.7440818176,40.4291648880,640.4000244100,0.0000000000
"3895",640.4000244100,2021/10/07 16:26:09.000,-3.7439834140,40.4291503880,640.4000244100,0.0000000000
"3896",640.4000244100,2021/10/07 16:26:10.000,-3.7439330388,40.4291431790,640.4000244100,0.0000000000
"3897",640.4000244100,2021/10/07 16:26:11.000,-3.7438818254,40.4291379820,640.4000244100,0.0000000000
"3898",640.5999755900,2021/10/07 16:26:12.000,-3.7438301090,40.4291363900,640.5999755900,0.0000000000
"3899",640.5999755900,2021/10/07 16:26:13.000,-3.7437776383,40.4291377310,640.5999755900,0.0000000000
"3900",640.4000244100,2021/10/07 16:26:14.000,-3.7437245809,40.4291421730,640.4000244100,0.0000000000
"3901",640.5999755900,2021/10/07 16:26:15.000,-3.7436701823,40.4291489630,640.5999755900,0.0000000000
"3902",640.5999755900,2021/10/07 16:26:16.000,-3.7436147779,40.4291519800,640.5999755900,0.0000000000
"3903",640.5999755900,2021/10/07 16:26:17.000,-3.7435594574,40.4291480410,640.5999755900,0.0000000000
"3904",640.5999755900,2021/10/07 16:26:18.000,-3.7435095850,40.4291440170,640.5999755900,0.0000000000
"3905",640.2000122100,2021/10/07 16:26:19.000,-3.7434631493,40.4291391560,640.2000122100,0.0000000000
"3906",640.2000122100,2021/10/07 16:26:20.000,-3.7434206530,40.4291366410,640.2000122100,0.0000000000
"3907",640.2000122100,2021/10/07 16:26:22.000,-3.7433393486,40.4291299360,640.2000122100,0.0000000000
"3908",640.2000122100,2021/10/07 16:26:23.000,-3.7433049828,40.4291296010,640.2000122100,0.0000000000
"3909",640.2000122100,2021/10/07 16:26:24.000,-3.7433049828,40.4291296010,640.2000122100,0.0000000000
"3910",640.2000122100,2021/10/07 16:26:30.000,-3.7429987080,40.4291642180,640.2000122100,0.0000000000
"3911",639.7999877900,2021/10/07 16:26:31.000,-3.7429495901,40.4291616190,639.7999877900,0.0000000000
"3912",639.5999755900,2021/10/07 16:26:32.000,-3.7429062556,40.4291466160,639.5999755900,0.0000000000
"3913",639.5999755900,2021/10/07 16:26:33.000,-3.7428726442,40.4291302710,639.5999755900,0.0000000000
"3914",639.4000244100,2021/10/07 16:26:34.000,-3.7428413797,40.4291135070,639.4000244100,0.0000000000
"3915",639.5999755900,2021/10/07 16:26:35.000,-3.7428101152,40.4290967430,639.5999755900,0.0000000000
"3916",639.4000244100,2021/10/07 16:26:36.000,-3.7427815329,40.4290841710,639.4000244100,0.0000000000
"3917",639.4000244100,2021/10/07 16:26:37.000,-3.7427548785,40.4290788060,639.4000244100,0.0000000000
"3918",639.4000244100,2021/10/07 16:26:38.000,-3.7427293137,40.4290858470,639.4000244100,0.0000000000
"3919",638.4000244100,2021/10/07 16:26:39.000,-3.7427057605,40.4290962410,638.4000244100,0.0000000000
"3920",638.4000244100,2021/10/07 16:26:40.000,-3.7426827941,40.4290981680,638.4000244100,0.0000000000
"3921",638.4000244100,2021/10/07 16:26:41.000,-3.7426590733,40.4290863500,638.4000244100,0.0000000000
"3922",638.4000244100,2021/10/07 16:26:42.000,-3.7426312454,40.4290627130,638.4000244100,0.0000000000
"3923",637.4000244100,2021/10/07 16:26:45.000,-3.7425870728,40.4289812410,637.4000244100,0.0000000000
"3924",636.2000122100,2021/10/07 16:26:46.000,-3.7425801996,40.4289562630,636.2000122100,0.0000000000
"3925",635.7999877900,2021/10/07 16:26:47.000,-3.7425801996,40.4289562630,635.7999877900,0.0000000000
"3926",635.5999755900,2021/10/07 16:26:48.000,-3.7425339315,40.4289110000,635.5999755900,0.0000000000
"3927",634.5999755900,2021/10/07 16:26:49.000,-3.7424953748,40.4288873640,634.5999755900,0.0000000000
"3928",634.5999755900,2021/10/07 16:26:50.000,-3.7424953748,40.4288873640,634.5999755900,0.0000000000
"3929",634.5999755900,2021/10/07 16:26:51.000,-3.7424161658,40.4288206440,634.5999755900,0.0000000000
"3930",631.7999877900,2021/10/07 16:26:52.000,-3.7423770223,40.4287887920,631.7999877900,0.0000000000
"3931",631.0000000000,2021/10/07 16:26:54.000,-3.7422921136,40.4287225750,631.0000000000,0.0000000000
"3932",630.4000244100,2021/10/07 16:26:55.000,-3.7422353681,40.4286897180,630.4000244100,0.0000000000
"3933",629.2000122100,2021/10/07 16:26:56.000,-3.7421709951,40.4286506590,629.2000122100,0.0000000000
"3934",627.2000122100,2021/10/07 16:26:57.000,-3.7421099748,40.4286019600,627.2000122100,0.0000000000
"3935",627.2000122100,2021/10/07 16:26:58.000,-3.7420543190,40.4285461360,627.2000122100,0.0000000000
"3936",625.4000244100,2021/10/07 16:26:59.000,-3.7420072965,40.4284847810,625.4000244100,0.0000000000
"3937",623.5999755900,2021/10/07 16:27:01.000,-3.7419211306,40.4283612310,623.5999755900,0.0000000000
"3938",623.4000244100,2021/10/07 16:27:02.000,-3.7418710906,40.4283002110,623.4000244100,0.0000000000
"3939",622.0000000000,2021/10/07 16:27:03.000,-3.7418179493,40.4282412860,622.0000000000,0.0000000000
"3940",621.5999755900,2021/10/07 16:27:04.000,-3.7417544145,40.4281869720,621.5999755900,0.0000000000
"3941",620.7999877900,2021/10/07 16:27:05.000,-3.7416854315,40.4281320700,620.7999877900,0.0000000000
"3942",619.5999755900,2021/10/07 16:27:06.000,-3.7416150235,40.4280780070,619.5999755900,0.0000000000
"3943",619.4000244100,2021/10/07 16:27:07.000,-3.7416150235,40.4280780070,619.4000244100,0.0000000000
"3944",619.0000000000,2021/10/07 16:27:11.000,-3.7412928231,40.4277937770,619.0000000000,0.0000000000
"3945",620.0000000000,2021/10/07 16:27:14.000,-3.7411240116,40.4276404720,620.0000000000,0.0000000000
"3946",620.0000000000,2021/10/07 16:27:15.000,-3.7410823535,40.4275841450,620.0000000000,0.0000000000
"3947",619.2000122100,2021/10/07 16:27:16.000,-3.7410470657,40.4275249690,619.2000122100,0.0000000000
"3948",619.2000122100,2021/10/07 16:27:17.000,-3.7410173099,40.4274641160,619.2000122100,0.0000000000
"3949",617.7999877900,2021/10/07 16:27:18.000,-3.7409961037,40.4274027610,617.7999877900,0.0000000000
"3950",616.7999877900,2021/10/07 16:27:20.000,-3.7409831956,40.4272782060,616.7999877900,0.0000000000
"3951",616.4000244100,2021/10/07 16:27:21.000,-3.7409765739,40.4272173530,616.4000244100,0.0000000000
"3952",615.7999877900,2021/10/07 16:27:22.000,-3.7409615703,40.4271593500,615.7999877900,0.0000000000
"3953",615.4000244100,2021/10/07 16:27:23.000,-3.7409394421,40.4271088070,615.4000244100,0.0000000000
"3954",615.0000000000,2021/10/07 16:27:24.000,-3.7409394421,40.4271088070,615.0000000000,0.0000000000
"3955",615.0000000000,2021/10/07 16:27:25.000,-3.7408613227,40.4270289280,615.0000000000,0.0000000000
"3956",615.0000000000,2021/10/07 16:27:26.000,-3.7408043258,40.4269959030,615.0000000000,0.0000000000
"3957",614.5999755900,2021/10/07 16:27:27.000,-3.7408043258,40.4269959030,614.5999755900,0.0000000000
"3958",614.5999755900,2021/10/07 16:27:28.000,-3.7406824529,40.4269356370,614.5999755900,0.0000000000
"3959",614.2000122100,2021/10/07 16:27:29.000,-3.7406192534,40.4269081450,614.2000122100,0.0000000000
"3960",614.0000000000,2021/10/07 16:27:32.000,-3.7404216081,40.4268384070,614.0000000000,0.0000000000
